"","date","precip.mm","tempMax","tempMin"
"4374","2012-01-02",0,4.6,-9.7
"4375","2012-01-03",0,-9.7,-17.9
"4376","2012-01-04",1,-7.3,-18.8
"4377","2012-01-05",0.4,-4.1,-10.2
"4378","2012-01-06",1.6,-8.4,-12.7
"4379","2012-01-07",1.6,0.8,-8.5
"4380","2012-01-08",0,-0.6,-9.9
"4381","2012-01-09",0.4,2.6,-9.9
"4382","2012-01-10",1,2.7,-10.7
"4383","2012-01-11",0,-9.7,-14.8
"4384","2012-01-12",14.4,-4.1,-9.8
"4385","2012-01-13",11.8,-1.5,-9.7
"4386","2012-01-14",0,-9.7,-21.8
"4387","2012-01-15",0,-15.1,-24.1
"4388","2012-01-16",0,-7,-20.7
"4389","2012-01-17",11.4,4.9,-10.4
"4390","2012-01-18",0,3.8,-16.9
"4391","2012-01-19",0.4,-3.4,-18.3
"4392","2012-01-20",0.2,-3.2,-19
"4393","2012-01-21",0,-11.6,-19.2
"4394","2012-01-22",0,-7.9,-20.3
"4395","2012-01-23",7.4,4,-13.4
"4396","2012-01-24",0.6,5.2,-0.1
"4397","2012-01-25",0,0,-7.2
"4398","2012-01-26",1.8,-2.9,-11.6
"4399","2012-01-27",20,0.9,-5.6
"4400","2012-01-28",0,2.6,-2.1
"4401","2012-01-29",0,1,-4.5
"4402","2012-01-30",0,-4.4,-10.7
"4403","2012-01-31",8.8,-6.5,-10.5
"4404","2012-02-01",5.2,-3.3,-6.8
"4405","2012-02-02",0.2,-5.1,-11
"4406","2012-02-03",0.8,-2.9,-13.6
"4407","2012-02-04",0,-3.8,-14.4
"4408","2012-02-05",0,-0.5,-16.5
"4409","2012-02-06",0,3.5,-0.8
"4410","2012-02-07",0,2,-13.8
"4411","2012-02-08",0,-1.6,-14.2
"4412","2012-02-09",0,2.8,-5.4
"4413","2012-02-10",0.4,1.7,-7.4
"4414","2012-02-11",0.4,-7.4,-15.6
"4415","2012-02-12",0,-9.4,-17
"4416","2012-02-13",0,-3.3,-11.9
"4417","2012-02-14",0,2.5,-14.5
"4418","2012-02-15",1.6,2.3,-1.9
"4419","2012-02-16",1,4.1,0.4
"4420","2012-02-17",2,3.6,0.5
"4421","2012-02-18",0,2,-4.6
"4422","2012-02-19",0,-1.3,-7.8
"4423","2012-02-20",0,-1.4,-11.3
"4424","2012-02-21",0,2.8,-7.2
"4425","2012-02-22",2.6,6.5,0.7
"4426","2012-02-23",0.6,3,-1.9
"4427","2012-02-24",12.4,1.4,-4
"4428","2012-02-25",4.2,0.8,-9
"4429","2012-02-26",0,-6.8,-12.2
"4430","2012-02-27",1.2,-4.6,-10
"4431","2012-02-28",0,-3.9,-10
"4432","2012-02-29",0.8,-2.8,-14.8
"4433","2012-03-01",13,-2.6,-5.7
"4434","2012-03-02",1.2,1.2,-6.2
"4435","2012-03-03",4.4,6.5,-0.8
"4436","2012-03-04",0,-0.7,-13.7
"4437","2012-03-05",0,-9.2,-16.3
"4438","2012-03-06",0,-2.5,-15.3
"4439","2012-03-07",0,11.7,-5.7
"4440","2012-03-08",7.4,12.9,-0.1
"4441","2012-03-09",0,0,-5.3
"4442","2012-03-10",0,-1.4,-7.2
"4443","2012-03-11",0,11.2,-3.4
"4444","2012-03-12",0,12.7,1.1
"4445","2012-03-13",7.4,7.6,0.6
"4446","2012-03-14",3.4,2.5,-0.7
"4447","2012-03-15",0.8,4.3,-0.7
"4448","2012-03-16",8.6,4.6,0.4
"4449","2012-03-17",0,10.6,-0.3
"4450","2012-03-18",0,23.1,2.8
"4451","2012-03-19",0,20.1,6
"4452","2012-03-20",0,23.5,3
"4453","2012-03-21",0,25.8,8.9
"4454","2012-03-22",0.2,23.9,9.8
"4455","2012-03-23",0,17.8,6.4
"4456","2012-03-24",0,7.3,2.6
"4457","2012-03-25",5.4,9.2,2.1
"4458","2012-03-26",0,4.6,-5.2
"4459","2012-03-27",0.4,3.2,-8.3
"4460","2012-03-28",5.4,4.6,-1.7
"4461","2012-03-29",0.2,4.6,-1
"4462","2012-03-30",0,5.1,-5.8
"4463","2012-03-31",0,8.8,-1.5
"4464","2012-04-01",2.6,6.2,-2.3
"4465","2012-04-02",0,8.5,-3.2
"4466","2012-04-03",0,11.4,-3.7
"4467","2012-04-04",0,10.5,1.9
"4468","2012-04-05",0,8.9,1.4
"4469","2012-04-06",0,10.1,-0.7
"4470","2012-04-07",0,8.6,0
"4471","2012-04-08",0,12.8,2.9
"4472","2012-04-09",2.4,9.5,4.6
"4473","2012-04-10",1.6,9.5,3.9
"4474","2012-04-11",0,11.7,0.6
"4475","2012-04-12",0,12.5,2.5
"4476","2012-04-13",0,16.6,0.8
"4477","2012-04-14",0,16.6,5.4
"4478","2012-04-15",0,20.7,9.6
"4479","2012-04-16",2,28.9,14.4
"4480","2012-04-17",0,19,1.8
"4481","2012-04-18",0,11,-1.1
"4482","2012-04-19",0,21.1,2.7
"4483","2012-04-20",0.4,11.2,5.8
"4484","2012-04-21",17,6.6,1.3
"4485","2012-04-22",5.4,6.6,0.5
"4486","2012-04-23",28,6.8,0.8
"4487","2012-04-24",1.4,9.6,4.4
"4488","2012-04-25",1,10.3,4.3
"4489","2012-04-26",4.8,11.6,1.9
"4490","2012-04-27",0.4,4.9,-0.2
"4491","2012-04-28",0,7.9,-2.1
"4492","2012-04-29",0,9.6,-2.1
"4493","2012-04-30",0,13.4,-1.3
"4494","2012-05-01",4.2,11.1,7.7
"4495","2012-05-02",1.4,15.6,8.3
"4496","2012-05-03",0.6,16.6,10.9
"4497","2012-05-04",1.2,17.5,7.9
"4498","2012-05-05",0,16.1,5.2
"4499","2012-05-06",0,17.5,6
"4500","2012-05-07",0,21.3,3.3
"4501","2012-05-08",18.8,16.1,10.9
"4502","2012-05-09",0.8,19.4,11
"4503","2012-05-10",0.4,11.7,8.4
"4504","2012-05-11",1.2,17.9,6.1
"4505","2012-05-12",0.2,23.9,7
"4506","2012-05-13",3.4,21.4,11.6
"4507","2012-05-14",0,23.9,7.4
"4508","2012-05-15",1.8,21.1,13.7
"4509","2012-05-16",0.2,24.3,9.7
"4510","2012-05-17",0,16.4,5.5
"4511","2012-05-18",0,21.5,7.6
"4512","2012-05-19",0,26.2,11.8
"4513","2012-05-20",0,31.4,14.4
"4514","2012-05-21",0.8,29.4,17.8
"4515","2012-05-22",22.8,22.3,12.2
"4516","2012-05-23",0,22.9,11.2
"4517","2012-05-24",0,28.4,12.6
"4518","2012-05-25",5,27.6,18.8
"4519","2012-05-26",0,24.7,14.5
"4520","2012-05-27",0,21.5,13.6
"4521","2012-05-28",0.4,19.5,11.9
"4522","2012-05-29",27,27,10.9
"4523","2012-05-30",0.6,24.2,15.8
"4524","2012-05-31",1,19.4,11
"4525","2012-06-01",1,20.4,9.4
"4526","2012-06-02",22.2,15.9,12
"4527","2012-06-03",0.4,20.1,11.7
"4528","2012-06-04",1.4,16.6,10.9
"4529","2012-06-05",1.8,22.9,10.3
"4530","2012-06-06",0,21.5,10.9
"4531","2012-06-07",1,23.7,11.2
"4532","2012-06-08",0.6,21,11.9
"4533","2012-06-09",0,24.6,9.4
"4534","2012-06-10",0,27,11.3
"4535","2012-06-11",0,30.3,17.2
"4536","2012-06-12",16.6,26,17.8
"4537","2012-06-13",0,22.4,13.3
"4538","2012-06-14",0,23.4,12
"4539","2012-06-15",0,25.7,12.7
"4540","2012-06-16",0,27.4,13.8
"4541","2012-06-17",0,27.5,16.9
"4542","2012-06-18",0,26.5,17.8
"4543","2012-06-19",0,28.4,17.8
"4544","2012-06-20",0,32.7,22.8
"4545","2012-06-21",0,33.3,23.8
"4546","2012-06-22",0,29.4,19.1
"4547","2012-06-23",1.6,27.1,16.9
"4548","2012-06-24",1.8,28.1,12.8
"4549","2012-06-25",10.2,21,14.9
"4550","2012-06-26",5.2,17.8,15.2
"4551","2012-06-27",5.2,21.2,15
"4552","2012-06-28",0.2,27.5,17.3
"4553","2012-06-29",3.2,31.4,18.6
"4554","2012-06-30",1.2,30.6,20.4
"4555","2012-07-01",0.2,26.3,17.1
"4556","2012-07-02",0,29.1,15.8
"4557","2012-07-03",1.8,28.1,13.8
"4558","2012-07-04",18.8,29.1,17.1
"4559","2012-07-05",0,25.9,15.6
"4560","2012-07-06",0,30.6,17.2
"4561","2012-07-07",0.2,30.1,20.9
"4562","2012-07-08",0,25.5,14.4
"4563","2012-07-09",0,24.8,11.6
"4564","2012-07-10",0,27.5,14.2
"4565","2012-07-11",0,28.3,11.8
"4566","2012-07-12",0,30.9,16.9
"4567","2012-07-13",0,32.4,20.6
"4568","2012-07-14",0,33.3,22.8
"4569","2012-07-15",5.2,30.6,20.9
"4570","2012-07-16",0.8,29.5,20.2
"4571","2012-07-17",36.2,29.4,19.2
"4572","2012-07-18",0,24.9,13.1
"4573","2012-07-19",0,23.7,10.9
"4574","2012-07-20",0,25.2,13.3
"4575","2012-07-21",0,27.2,12.8
"4576","2012-07-22",0,30.5,21.7
"4577","2012-07-23",27.2,31.1,18
"4578","2012-07-24",0,25,15.1
"4579","2012-07-25",0,25.1,13.7
"4580","2012-07-26",0.4,22.1,17
"4581","2012-07-27",0,26.9,15.5
"4582","2012-07-28",0,27.1,17.2
"4583","2012-07-29",0,28.4,16.1
"4584","2012-07-30",0,29.9,17.9
"4585","2012-07-31",3.4,30.4,19.4
"4586","2012-08-01",0.4,28.2,20.4
"4587","2012-08-02",0,30.9,20.7
"4588","2012-08-03",0,29.5,20.7
"4589","2012-08-04",0,33,19.7
"4590","2012-08-05",15.8,31.1,20.6
"4591","2012-08-06",0,23.5,16.2
"4592","2012-08-07",0.4,28.7,15.9
"4593","2012-08-08",0,28.7,15.8
"4594","2012-08-09",3,24.5,19.3
"4595","2012-08-10",9.6,21.7,17.5
"4596","2012-08-11",12.6,27.8,17.2
"4597","2012-08-12",2.2,27,19.4
"4598","2012-08-13",0,26.2,19.2
"4599","2012-08-14",0,25.8,18.8
"4600","2012-08-15",2.2,26.4,18.1
"4601","2012-08-16",0,26.6,16
"4602","2012-08-17",0,25.2,17.1
"4603","2012-08-18",0,22.3,14.4
"4604","2012-08-19",0,25.2,12.7
"4605","2012-08-20",0,25.5,13.8
"4606","2012-08-21",0,24.7,12.4
"4607","2012-08-22",0.2,26.2,17.3
"4608","2012-08-23",0,27.4,18.5
"4609","2012-08-24",0,28.3,16.2
"4610","2012-08-25",0,31.9,19.6
"4611","2012-08-26",0,31,20.4
"4612","2012-08-27",1,27.6,21.2
"4613","2012-08-28",0,25.7,10.6
"4614","2012-08-29",0,25,9.3
"4615","2012-08-30",0,28.9,14.3
"4616","2012-08-31",0.8,25.8,18.7
"4617","2012-09-01",0,24.9,13.1
"4618","2012-09-02",0,26.4,10.9
"4619","2012-09-03",0,28.4,12.8
"4620","2012-09-04",11.4,26.4,20
"4621","2012-09-05",1.6,27.6,17.1
"4622","2012-09-06",0,28.7,17.1
"4623","2012-09-07",0,26.1,15
"4624","2012-09-08",10.8,26.8,13.9
"4625","2012-09-09",0,18.6,10.5
"4626","2012-09-10",0,18.5,8.2
"4627","2012-09-11",0,21.9,6.4
"4628","2012-09-12",0,27.5,12.5
"4629","2012-09-13",0,28.6,14.7
"4630","2012-09-14",15.8,27.4,15
"4631","2012-09-15",1,18.1,5
"4632","2012-09-16",0,17.2,4.3
"4633","2012-09-17",0,25.5,9.3
"4634","2012-09-18",20.6,20.6,10.9
"4635","2012-09-19",0,14.9,6.7
"4636","2012-09-20",0,19.5,7.3
"4637","2012-09-21",9.8,19.7,12.8
"4638","2012-09-22",8,18.8,12.8
"4639","2012-09-23",0,16.2,5.7
"4640","2012-09-24",0,16.8,4.6
"4641","2012-09-25",0,19.4,10.8
"4642","2012-09-26",1.2,20.6,8.3
"4643","2012-09-27",0,15.4,5.1
"4644","2012-09-28",0,17.8,4.1
"4645","2012-09-29",0.4,13.1,9.8
"4646","2012-09-30",22.4,12.3,10.2
"4647","2012-10-01",2.4,15.6,11.1
"4648","2012-10-02",0,19.1,10.3
"4649","2012-10-03",0,19.4,10.6
"4650","2012-10-04",0.6,16.6,11.2
"4651","2012-10-05",0.2,21,13.4
"4652","2012-10-06",16.8,16.1,8.2
"4653","2012-10-07",0.2,11.1,5
"4654","2012-10-08",0,12.4,1.1
"4655","2012-10-09",0,15.7,4.1
"4656","2012-10-10",4,13.8,6.6
"4657","2012-10-11",2.6,10.6,4.8
"4658","2012-10-12",0,8.2,-1
"4659","2012-10-13",5.2,10.5,-3
"4660","2012-10-14",13.4,10.7,4.4
"4661","2012-10-15",0.6,18.2,8.4
"4662","2012-10-16",0,9.1,1.5
"4663","2012-10-17",0,13.1,0.5
"4664","2012-10-18",0,19.3,8.8
"4665","2012-10-19",30.4,13.9,11.2
"4666","2012-10-20",7.6,18.9,9.1
"4667","2012-10-21",0,13.5,7.7
"4668","2012-10-22",0,15.1,4.8
"4669","2012-10-23",0,13.2,4.1
"4670","2012-10-24",0,12.9,1.5
"4671","2012-10-25",0,14.2,4
"4672","2012-10-26",0,21.5,6.6
"4673","2012-10-27",0,14.8,10.2
"4674","2012-10-28",0,13.1,9.2
"4675","2012-10-29",0,17.1,9.2
"4676","2012-10-30",10.6,21.3,13.5
"4677","2012-10-31",1.2,15.1,6.9
"4678","2012-11-01",1.6,8.6,5.1
"4679","2012-11-02",3.2,6,3.4
"4680","2012-11-03",0.8,5.6,3.2
"4681","2012-11-04",0,4.1,1.1
"4682","2012-11-05",0,2.8,-4.1
"4683","2012-11-06",0,2.9,-5.7
"4684","2012-11-07",0,3,-4.7
"4685","2012-11-08",0,5.8,-4.5
"4686","2012-11-09",0,5.2,-5.9
"4687","2012-11-10",0,5.8,-1.6
"4688","2012-11-11",0.6,7.1,0.1
"4689","2012-11-12",1.2,18.8,-0.7
"4690","2012-11-13",1.2,9.1,-2
"4691","2012-11-14",0,6.1,-5.8
"4692","2012-11-15",0,3.2,-5.5
"4693","2012-11-16",0,5.9,-6.8
"4694","2012-11-17",0,3.3,-3.9
"4695","2012-11-18",0,4.7,-7
"4696","2012-11-19",0,6.6,-5
"4697","2012-11-20",0,6,-4.6
"4698","2012-11-21",0,8.7,-3.1
"4699","2012-11-22",0,12.4,-2.4
"4700","2012-11-23",2.6,12.3,1
"4701","2012-11-24",1,5.4,-3
"4702","2012-11-25",0,-1.4,-6.8
"4703","2012-11-26",0,-0.1,-9
"4704","2012-11-27",0,1.1,-9.4
"4705","2012-11-28",1,2,-6.5
"4706","2012-11-29",0.4,-0.6,-12
"4707","2012-11-30",0,-8.2,-14.2
"4708","2012-12-01",0,-4.1,-12.6
"4709","2012-12-02",8.2,8.4,-4.2
"4710","2012-12-03",0,7.9,0.8
"4711","2012-12-04",7.8,12.8,2.4
"4712","2012-12-05",2.2,9,-2.9
"4713","2012-12-06",0,-0.8,-6.5
"4714","2012-12-07",0,4.1,-3.3
"4715","2012-12-08",3,4,0.8
"4716","2012-12-09",1.4,2,-5
"4717","2012-12-10",22.4,2.7,-5
"4718","2012-12-11",0,0,-9.7
"4719","2012-12-12",0,-2.2,-11.4
"4720","2012-12-13",0,2.2,-6.7
"4721","2012-12-14",0,3.5,-6.5
"4722","2012-12-15",0,-6.4,-10.9
"4723","2012-12-16",3.4,-2.2,-10.2
"4724","2012-12-17",9.4,2.5,-3.2
"4725","2012-12-18",21.6,1.5,0.1
"4726","2012-12-19",0.4,1.7,0.1
"4727","2012-12-20",2.2,1.9,-1.9
"4728","2012-12-21",24.8,2.6,0.4
"4729","2012-12-22",4.2,1.4,-7.9
"4730","2012-12-23",0,-6.7,-9.5
"4731","2012-12-24",0,-7.2,-11.4
"4732","2012-12-25",0,-7.1,-12.2
"4733","2012-12-26",0,-9.4,-14.3
"4734","2012-12-27",46.2,-3.3,-9.4
"4735","2012-12-28",0.4,-4.2,-12
"4736","2012-12-29",4.6,-8.4,-16
"4737","2012-12-30",1.2,-9,-14.1
"4738","2012-12-31",1.4,0.8,-11.8
"4739","2013-01-01",0,-2,-16.6
"4740","2013-01-02",0.6,-14,-23.2
"4741","2013-01-03",1.6,-13.1,-23.1
"4742","2013-01-04",1,0.4,-15.3
"4743","2013-01-05",0,0.6,-13.4
"4744","2013-01-06",7.4,-7,-10.7
"4745","2013-01-07",0.2,-6.1,-13.8
"4746","2013-01-08",0,1.8,-10.8
"4747","2013-01-09",0.6,5.6,-6.4
"4748","2013-01-10",0,3,-2.8
"4749","2013-01-11",0.4,3,-2.9
"4750","2013-01-12",0.2,5.3,1.6
"4751","2013-01-13",4,5.5,1.9
"4752","2013-01-14",1.2,6.2,-0.4
"4753","2013-01-15",0,-0.3,-3.3
"4754","2013-01-16",0,1.8,-3.5
"4755","2013-01-17",0.8,1.8,-18.9
"4756","2013-01-18",0,-7.2,-21.5
"4757","2013-01-19",18.4,1.1,-7.6
"4758","2013-01-20",2.8,6.4,-15.9
"4759","2013-01-21",0,-15.6,-19.6
"4760","2013-01-22",0,-15.5,-23.1
"4761","2013-01-23",0,-22.6,-27.3
"4762","2013-01-24",0,-17.2,-24.2
"4763","2013-01-25",0,-14.9,-20.8
"4764","2013-01-26",0,-11.2,-21.3
"4765","2013-01-27",0,-11,-18.3
"4766","2013-01-28",5.2,-6.2,-14
"4767","2013-01-29",3.2,1.9,-11.2
"4768","2013-01-30",3.8,7.8,1.6
"4769","2013-01-31",13.4,9.5,-12.2
"4770","2013-02-01",0.2,-11.8,-15.5
"4771","2013-02-02",1.4,-11.6,-17
"4772","2013-02-03",0,-8.6,-15.9
"4773","2013-02-04",0.6,-8.2,-17.8
"4774","2013-02-05",0,-9.1,-19.8
"4775","2013-02-06",0.4,-6.1,-16.2
"4776","2013-02-07",0,-15.5,-21
"4777","2013-02-08",13.8,-11,-17.3
"4778","2013-02-09",0.2,-6.9,-17.6
"4779","2013-02-10",0,-5.6,-19.3
"4780","2013-02-11",3,3.5,-10.8
"4781","2013-02-12",0.8,2.4,-0.8
"4782","2013-02-13",0,0.8,-2.1
"4783","2013-02-14",0,1.7,-1.6
"4784","2013-02-15",2.2,3.2,-3.5
"4785","2013-02-16",0,-3.5,-11.6
"4786","2013-02-17",0,-7.9,-14.8
"4787","2013-02-18",0,-8.1,-16.1
"4788","2013-02-19",6.2,-0.1,-11.5
"4789","2013-02-20",5,-1,-11.4
"4790","2013-02-21",2,-5.9,-13.4
"4791","2013-02-22",0,-0.2,-7.7
"4792","2013-02-23",7.8,1.3,-3.3
"4793","2013-02-24",1.2,1.1,0.1
"4794","2013-02-25",0.2,1.6,-1.3
"4795","2013-02-26",0,3.3,-1.3
"4796","2013-02-27",16,2.6,0.2
"4797","2013-02-28",1.4,1.5,-0.4
"4798","2013-03-01",2.2,1.3,-1.2
"4799","2013-03-02",2.6,0.5,-4.6
"4800","2013-03-03",1.2,-1.4,-5.2
"4801","2013-03-04",2,-3.7,-7.3
"4802","2013-03-05",0.6,1.7,-4.6
"4803","2013-03-06",0,3,0
"4804","2013-03-07",0,0.2,-1.1
"4805","2013-03-08",0,3.7,-4.2
"4806","2013-03-09",0,4.9,-6.8
"4807","2013-03-10",0,8.7,-2.8
"4808","2013-03-11",1,7.8,1.9
"4809","2013-03-12",14.2,7.6,1.9
"4810","2013-03-13",0,4.3,-0.2
"4811","2013-03-14",0.4,-0.1,-8.9
"4812","2013-03-15",0.6,-2,-9.5
"4813","2013-03-16",0,-5.3,-10.7
"4814","2013-03-17",0,-4.3,-11.2
"4815","2013-03-18",0,-1.7,-12.9
"4816","2013-03-19",33.2,-0.3,-4.5
"4817","2013-03-20",0.6,0.7,-6
"4818","2013-03-21",0,1,-5.6
"4819","2013-03-22",0,-0.6,-6.7
"4820","2013-03-23",0,3.7,-4.6
"4821","2013-03-24",0,3.4,-1.8
"4822","2013-03-25",0,6,-4.2
"4823","2013-03-26",0,6.9,-1.6
"4824","2013-03-27",0.6,7.5,-1.5
"4825","2013-03-28",0,8.8,1.2
"4826","2013-03-29",0,7.9,0.3
"4827","2013-03-30",0,8.9,-2.7
"4828","2013-03-31",5.2,11.9,0.2
"4829","2013-04-01",1.2,6.7,-5.4
"4830","2013-04-02",0,-1,-6.7
"4831","2013-04-03",0,2.2,-4.7
"4832","2013-04-04",0,9.1,-4.2
"4833","2013-04-05",0.8,5.8,-3.7
"4834","2013-04-06",0,2.2,-6.3
"4835","2013-04-07",0.8,13,0.7
"4836","2013-04-08",2.6,8.8,2.6
"4837","2013-04-09",13,8.7,1.7
"4838","2013-04-10",0,9.6,1.1
"4839","2013-04-11",0,3.8,-1.6
"4840","2013-04-12",21.6,2.2,-1.5
"4841","2013-04-13",1.2,5.7,1.9
"4842","2013-04-14",0,8.7,1.2
"4843","2013-04-15",0,13.4,-1.4
"4844","2013-04-16",9,13.7,5.8
"4845","2013-04-17",0,13.4,3.3
"4846","2013-04-18",0.6,16.4,3.7
"4847","2013-04-19",3.8,21.5,6.4
"4848","2013-04-20",0.8,9.1,-0.4
"4849","2013-04-21",0,6.4,-2.4
"4850","2013-04-22",0,14,-0.5
"4851","2013-04-23",0,14.6,3
"4852","2013-04-24",4,21.5,5.4
"4853","2013-04-25",0,11,3.2
"4854","2013-04-26",0.6,11.1,2.2
"4855","2013-04-27",0,15.7,2.2
"4856","2013-04-28",0,21.2,3.8
"4857","2013-04-29",0,20.6,9.2
"4858","2013-04-30",0,22.1,11.6
"4859","2013-05-01",0,26.1,9.7
"4860","2013-05-02",0,24.8,10.8
"4861","2013-05-03",0,22.6,8
"4862","2013-05-04",0,24.5,9.3
"4863","2013-05-05",0,26.6,10.5
"4864","2013-05-06",0,27,12.4
"4865","2013-05-07",0,27.9,12.3
"4866","2013-05-08",0.6,28.7,11.8
"4867","2013-05-09",0,24.5,16.4
"4868","2013-05-10",1,20.3,10.8
"4869","2013-05-11",16,19,10.1
"4870","2013-05-12",0.6,13.4,3.5
"4871","2013-05-13",0,10.6,1.2
"4872","2013-05-14",0,14.4,0.4
"4873","2013-05-15",1.6,16.9,4.6
"4874","2013-05-16",0,17.5,9.2
"4875","2013-05-17",0,20.4,6.6
"4876","2013-05-18",0,21.9,6.7
"4877","2013-05-19",4,20.3,8.5
"4878","2013-05-20",3.8,22.6,13.5
"4879","2013-05-21",5.5,19.3,13.4
"4880","2013-05-22",6.7,23.4,12.7
"4881","2013-05-23",6.8,22.4,9.8
"4882","2013-05-24",8.8,10.9,7.4
"4883","2013-05-25",15.8,9.4,6.7
"4884","2013-05-26",14.2,12.7,4.2
"4885","2013-05-27",0,20.5,3.9
"4886","2013-05-28",0,22.9,7.2
"4887","2013-05-29",20.4,20.8,14.3
"4888","2013-05-30",0,27.8,15.5
"4889","2013-05-31",0,31.6,19.1
"4890","2013-06-01",12.2,29.7,19.9
"4891","2013-06-02",12.4,26.1,18.9
"4892","2013-06-03",0,18.8,11.5
"4893","2013-06-04",0,18.3,8.8
"4894","2013-06-05",0,19.2,6.8
"4895","2013-06-06",8.4,15.9,10.1
"4896","2013-06-07",9.6,14.9,11.7
"4897","2013-06-08",4.8,16.3,11.5
"4898","2013-06-09",0,25.1,14.8
"4899","2013-06-10",1,25.3,13.5
"4900","2013-06-11",33.6,16.1,12.8
"4901","2013-06-12",3.2,21.9,12.2
"4902","2013-06-13",0,23.2,10.1
"4903","2013-06-14",0,26.2,12.6
"4904","2013-06-15",0,24.4,10
"4905","2013-06-16",11.8,18.5,13.4
"4906","2013-06-17",0.4,20.9,9.5
"4907","2013-06-18",0,21.1,9
"4908","2013-06-19",0,20.3,8.9
"4909","2013-06-20",0,23.3,10.8
"4910","2013-06-21",0,26.9,14.9
"4911","2013-06-22",12.6,19.9,18.2
"4912","2013-06-23",3.2,24.9,18.4
"4913","2013-06-24",4.2,30,19.9
"4914","2013-06-25",5.2,28.9,21.1
"4915","2013-06-26",0,24.7,15.5
"4916","2013-06-27",0,25,14.7
"4917","2013-06-28",18.4,15.8,13.7
"4918","2013-06-29",0,22,15.5
"4919","2013-06-30",0,24.6,16
"4920","2013-07-01",0.8,23.7,15.8
"4921","2013-07-02",0,20.9,16.1
"4922","2013-07-03",0,26.1,17.1
"4923","2013-07-04",0,29.6,19.2
"4924","2013-07-05",2,30,21.4
"4925","2013-07-06",0,30,22.1
"4926","2013-07-07",8.2,26.2,18.7
"4927","2013-07-08",1.4,26,17.1
"4928","2013-07-09",0,29.2,19
"4929","2013-07-10",3.6,28.5,21.6
"4930","2013-07-11",0,26.6,16.1
"4931","2013-07-12",0,25.7,14.3
"4932","2013-07-13",0,29.5,14.6
"4933","2013-07-14",0,31.1,20.5
"4934","2013-07-15",0,33.1,22.2
"4935","2013-07-16",0,31.5,20.9
"4936","2013-07-17",23.2,32.8,21.4
"4937","2013-07-18",3.2,30.2,21
"4938","2013-07-19",23,33.2,21.3
"4939","2013-07-20",5.6,28.3,16.9
"4940","2013-07-21",0,21.8,14.1
"4941","2013-07-22",0,25.3,12.6
"4942","2013-07-23",12.4,27.5,18.5
"4943","2013-07-24",0,21.7,10.4
"4944","2013-07-25",0,22.5,9.1
"4945","2013-07-26",0,24.6,12.6
"4946","2013-07-27",0,26.6,14.1
"4947","2013-07-28",11.6,26.7,18.4
"4948","2013-07-29",3.6,23.5,16.4
"4949","2013-07-30",0,24.2,14.1
"4950","2013-07-31",0,26.6,16
"4951","2013-08-01",9.4,26.7,18.1
"4952","2013-08-02",0.2,25.6,17.8
"4953","2013-08-03",1.4,23.1,15.9
"4954","2013-08-04",0.6,22.4,12.9
"4955","2013-08-05",0,22.7,11
"4956","2013-08-06",0,25.4,13.7
"4957","2013-08-07",0.4,27.2,16.3
"4958","2013-08-08",0,28,20.1
"4959","2013-08-09",6,26.2,19.4
"4960","2013-08-10",0,22.3,15
"4961","2013-08-11",0,25,13.4
"4962","2013-08-12",0,26.3,15.7
"4963","2013-08-13",12.6,24.4,16
"4964","2013-08-14",2.8,20.6,14
"4965","2013-08-15",0,23.7,13
"4966","2013-08-16",0,23.5,14.6
"4967","2013-08-17",0,23.6,11.6
"4968","2013-08-18",0,27,13.9
"4969","2013-08-19",0,27.8,16.9
"4970","2013-08-20",0,28.5,18.3
"4971","2013-08-21",0,29.4,19.4
"4972","2013-08-22",8.2,23.7,16.7
"4973","2013-08-23",0,23.2,13.5
"4974","2013-08-24",0,23.8,10.3
"4975","2013-08-25",5.2,25.2,13.4
"4976","2013-08-26",0,24.3,17.1
"4977","2013-08-27",0,26,18.8
"4978","2013-08-28",4,29.7,18.1
"4979","2013-08-29",0,24.4,16.1
"4980","2013-08-30",17.8,26.3,15.2
"4981","2013-08-31",0,24,19
"4982","2013-09-01",0,26.9,17.8
"4983","2013-09-02",20.4,22.5,15.6
"4984","2013-09-03",0,22.3,15.9
"4985","2013-09-04",0.2,19,11.1
"4986","2013-09-05",0,17.4,8.9
"4987","2013-09-06",0,20.1,6.2
"4988","2013-09-07",0,21.9,15.5
"4989","2013-09-08",0,17.7,8.2
"4990","2013-09-09",0,20,7.8
"4991","2013-09-10",8.8,19.4,14.5
"4992","2013-09-11",9.4,30.8,15.6
"4993","2013-09-12",23.8,23.7,17.5
"4994","2013-09-13",3.6,17.5,11.5
"4995","2013-09-14",0,15,9.2
"4996","2013-09-15",2.4,18.9,9.2
"4997","2013-09-16",9.6,13.5,5.3
"4998","2013-09-17",0,17.3,4.3
"4999","2013-09-18",0,20.3,7.8
"5000","2013-09-19",0,23,8.8
"5001","2013-09-20",0,25.7,12.7
"5002","2013-09-21",10.8,21.1,15.4
"5003","2013-09-22",7,14.7,6.8
"5004","2013-09-23",0,13,5.5
"5005","2013-09-24",0,18.8,7.2
"5006","2013-09-25",0,18,5.9
"5007","2013-09-26",0,17.9,5.9
"5008","2013-09-27",0,19.8,9.3
"5009","2013-09-28",0,22.3,8.1
"5010","2013-09-29",0,23,10.3
"5011","2013-09-30",0,23.3,10
"5012","2013-10-01",0,23.2,11.4
