"Point d'échantillonnage","Date","%OD","O2 (mg/L)","Conductivité (µs/cm2)","pH","Température (oC)","Signe COLI","COLI","MÉTÉO","Ag (µg/L)","Al (µg/L)","As (µg/L)","Ba (µg/L)","Be (µg/L)","Ca (µg/L)","Cd (µg/L)","Co (µg/L)","COT (µg/L)","Cr (µg/L)","Cu (µg/L)","Fe (µg/L)","K (µg/L)","Mg (µg/L)","Mn (µg/L)","Mo (µg/L)","Na (µg/L)","NH3 (µg/L)","Ni (µg/L)","Ptot (µg/L)","Pb (µg/L)","MES  (mg/L)","Sb (µg/L)","Se (µg/L)","Sn2 ug/L","U (µg/L)","V (µg/L)","Zn (µg/L)"
"BOU-4.3","2012-07-23  08:54:28","72","6,3","2013","7,9","21,5","=","210","1","0,1","171,7","0,9","89,5","0,1","96420","0,1","0,5","7,3","0,6","2,774","879,4","7822","26020","180,7","4,3",,"59,5","3,2","38","0,5","10,4","0,5","0,5","1","1,5","1,2","10,8"
"BOU-4.3","2012-09-05  09:53:14","56","4,9","577","8","21","=","4800","0","0,1","199,4","0,4","34,4","0,1","45220","0,1","0,3","12,8","1,1","5,13","431,8","4630","7018","38,2","2,4","55260","20,7","2,1","59","0,8","7,6","0,525","0,5","1","0,4","1,7","15,2"
"BOU-4.3","2012-10-03  09:28:39","71","7,23","1235","7,9","10,2","=","440","-2","0,1","222,4","0,6","74,6","0,1","97560","0,1","0,5","6,5","0,7","3,388","655,8","9360","19584","83,6","6,8",,"118,4","4,1","42","0,6","12,6","0,5","0,5","1","2,2","1,6","8,8"
"BOU-4.3","2012-10-30  09:21:15","77","8,25","1824","8,3","12","=","140","1","0,1","1381,4","0,9","128,3","0,1","152348","0,1","1,4","9,1","3","5,072","2246","11576","36300","211,2","5,3","194898","314,3","6,4","104","3,6","65,6","0,5","0,5","1","3,9","3,8","24,2"
"BOU-4.3","2012-11-20  09:33:19","78","10,65","1943","7,1","2,1","=","140","1","0,1","522,2","0,5","108,9","0,1","131064","0,1","0,9","7,1","1,5","3,75","1147,6","8660","33240","195,2","4,1","199052","479,9","6,9","51","1,2","27,4","0,5","0,5","1","3,1","1,6","13,2"
"BRU-1","2012-05-23  09:07:07","95","8,5","452","8,5","20,8","=","180","-1","0,1","128","0,4","36,6","0,1","45880","0,1","0,1","5,8","0,7","1,153","285,6","3056","12674","16,6","1","22020","20","1,1","42","0,3","13,8","0,5","0,5","1","0,4","0,5","7,2"
"BRU-1","2012-06-12  08:47:48","115","9,73","581","8,5","23,9","=","72","1","0,1","114,9","0,4","46,1","0,1","56740","0,1","0,1","5,4","0,3","1,057","338,4","3428","16908","15,4","1","31840","20","1","30","0,4","9,8","0,5","0,5","1","0,4","0,7","9,9"
"BRU-1","2012-07-10  09:26:07","101","8,4","835","8,2","23,9","=","180","1","0,1","117,8","0,4","59,6","0,1","68760","0,1","0,2","6","0,3","1,796","316,2","3876","25420","29,6","1","56240","20","1,3","29","0,3","11,2","0,5","0,5","1","0,4","0,6","5,7"
"BRU-1","2012-08-07  08:58:15","106","8,85","932","8,3","24,5","=","1000","-2","0,1","41,9","0,3","61,7","0,1","64360","0,1","0,1","5,5","0,3","0,541","184","4256","28100","20","1","66180","20","0,8","22","0,2","7,1","0,5","0,5","1","0,3","0,5","3"
"BRU-1","2012-09-17  09:02:50","92","8,65","1143","8,6","18,2","=","440","1","0,1","55","0,3","67,2","0,1","73240","0,1","0,1","5,6","0,6","0,653","192,2","5072","35560","16,6","1","88440","20","1","21","0,2","5,8","0,5","0,5","1","0,3","0,5","3"
"BRU-1","2012-10-15  10:29:10","126","13,9","1153","9","10,7","=","63","0","0,1","18,2","0,4","60,2","0,1","74680","0,1","0,1","4,7","0,4","0,53","112,7","4830","36980","6,2","1,3","92420","20","0,9","10","0,2","1,9","0,5","0,5","1","0,4","0,2","4,5"
"BRU-1","2012-11-13  09:28:23","107","13,32","1201","8,6","6,1","=","150","0","0,1","10,5","0,2","65,1","0,1","76700","0,1","0,1","4,4","0,4","0,63","93,9","5144","39540","7,6","1,3","99760","31,3","0,9","12","0,2","1,4","0,5","0,5","1","0,4","0,2","3"
"CEN-1","2012-05-23  12:12:01","126","11,3","1074","8,1","22,2","=","1000","-1","0,1","114,1","0,5","42,2","0,1","69680","0,1","0,2","4,2","0,9","1,889","177,7","3008","19864","8,3","1,5",,"20","2","45","0,5","6,9","0,5","0,5","1","1","0,8","9,2"
"CEN-1","2012-06-12  13:01:58","130","11,48","950","8,3","25,3","=","18","0","0,1","147","0,6","42,7","0,1","57360","0,1","0,2","4,1","0,3","1,136","210,4","3026","17674","10,6","1,4","92400","40,6","1,8","45","0,4","8,8","0,599","0,5","1","0,9","1,1","12,6"
"CEN-1","2012-07-10  13:33:34","114","9,3","891","8,3","25,5","=","66","1","0,1","122,4","1,2","44,4","0,1","57780","0,1","0,2","5,2","0,5","1,507","221,4","3012","17826","24,6","1,9","84860","20","2,1","53","0,4","10,4","0,887","0,7","1","0,8","1","7,9"
"CEN-1","2012-08-07  12:50:04","130","11,11","762","8,3","25,1","=","240","-2","0,1","89,7","0,6","46,3","0,1","54400","0,1","0,2","4,4","0,4","1,06","194,3","2840","14710","22,5","1,2","64520","20","1,7","58","0,4","13,8","0,536","0,5","1","0,6","1","7,5"
"CEN-1","2012-09-17  14:06:58","117","10,38","748","8,3","21,1","=","72","1","0,1","181,8","0,9","48","0,1","57120","0,1","0,2","5,1","0,5","1,409","327,2","2970","14712","23,6","1,6","61440","20","2","78","0,7","19,6","0,594","0,5","1","0,7","1,6","3,4"
"CEN-1","2012-10-15  15:47:01","113","12,2","791","8,1","11,7","=","640","0","0,1","143,9","0,6","43,7","0,1","67340","0,1","0,2","3,9","0,5","2,166","256,6","3004","14762","15,1","1,5","66580","68","2,1","72","0,7","17,8","0,518","0,5","1","0,8","0,9","9,6"
"CEN-1","2012-11-13  13:52:35","118","14,75","890","8,2","6","=","36","0","0,1","73,1","0,4","48,9","0,1","78440","0,1","0,2","3,5","0,6","1,184","149","3170","17330","11,5","1,7","71920","80,6","2,1","57","0,5","10,8","0,556","0,5","1","1","0,7","3"
"CGO-0.0","2012-05-16  14:34:00","88","7,76","716","8,1","21,4","<","10","1","0,1","23,7","0,6","36,6","0,1","72140","0,1","0,3","8,1","0,7","1,17","1218,4","2454","24620","154,8","1,1","47220","20","1,5","141","0,4","3,4","0,5","0,5","1","1,3","0,5","10,1"
"CGO-0.0","2012-06-26  12:24:11","72","7","594","7,6","16,9","=","27","-1","0,1","82,3","0,8","26,7","0,1","60600","0,1","0,2","15,5","0,7","1,663","585","2012","20080","84,4","1","36820","45,3","1,4","147","0,6","0,5","0,5","0,5","1","0,3","0,9","20"
"CGO-0.0","2012-07-16  14:28:25","58","5","767","7,6","21,9","=","98","0","0,1","113,2","1,1","50,3","0,1","71180","0,1","0,9","20,8","0,7","1,08","2208","10428","25040","3326,2","1","50280","227,2","1,5","498","0,9","8,6","0,5","0,5","1","0,4","0,7","11,8"
"CGO-0.0","2012-10-23  14:13:28","74","8,29","691","7,9","9,8","<","10","1","0,1","36","0,3","31,9","0,1","62880","0,1","0,2","9,4","0,3","1,561","450,6","5778","19670","49,7","1,1","48700","20","1,7","60","0,4","1,8","0,5","0,5","1","1,7","0,4","4,3"
"CGO-0.0","2012-11-06  14:17:15","85","11,04","795","8","4","=","18","1","0,1","31,5","0,3","32,1","0,1","73760","0,1","0,2","9,4","0,6","0,956","577,4","6362","23340","51,4","1","56640","20","1,7","108","0,3","5,8","0,5","0,5","1","2,1","0,3","3,6"
"CLA-0.0","2012-05-29  12:46:35","107","9,44","244","8,5","21,6","=","27","0","0,1","70,8","0,7","23,1","0,1","25860","0,1","0,1","3,9","0,5","1,905","130,3","1261,4","6294","14,4","1,2","10334","20","0,7","18","0,3","1,5","0,5","0,5","1","0,3","0,5","7,2"
"CLA-0.0","2012-06-19  14:24:53","124","10,4","240","8,8","24,3","=","9","1","0,1","60,7","0,8","21,4","0,1","24700","0,1","0,1","8,2","0,3","2,356","94,7","1200,4","6384","14,9","1","10702","20","0,6","20","0,2","2,1","0,5","0,5","1","0,3","0,6","7,4"
"CLA-0.0","2012-07-23  14:47:27","127","9,9","237","9,3","27,8","=","27","1","0,1","27,8","0,9","17,7","0,1","18802","0,1","0,1","4,2","0,3","2,706","64","1120,8","6862","15,6","1","12770","20","0,5","24","0,2","1,4","0,5","0,5","1","0,2","0,8","6,2"
"CLA-0.0","2012-09-05  12:39:06","105","8,84","238","8,7","23,8","<","10","0","0,1","19","0,8","21,6","0,1","20980","0,1","0,1","4,8","0,4","2,722","55,4","1551,8","6896","15,1","1","12584","20","0,5","22","0,2","12,8","0,5","0,5","1","0,2","0,5","3"
"CLA-0.0","2012-10-03  13:36:03","112","11,1","225","8,6","15,5","<","10","-2","0,1","29,8","0,8","24","0,1","26500","0,1","0,1","4,2","0,4","3,672","76,2","1654","5952","12,8","1","10902","20","0,6","27","0,2","1,6","0,5","0,5","1","0,2","0,6","3,4"
"CLA-0.0","2012-10-30  14:12:53","119","12,85","164","8,6","11,8","<","10","0","0,1","96,2","0,5","18,9","0,1","17118","0,1","0,1","5,2","0,5","1,464","130,2","1318,6","3766","10,6","1","8072","20","0,6","22","0,3","2","0,5","0,5","1","0,1","0,4","3"
"CLA-0.0","2012-11-20  13:20:02","109","14,11","154","7,9","4,5","<","10","1","0,1","140","0,6","16","0,1","14958","0,1","0,1","5,5","0,7","1,52","187,2","1207,4","3482","6,2","1","7510","20","0,6","27","0,4","3,4","0,5","0,6","1","0,2","0,5","3"
"CLA-1.8","2012-05-29  12:57:01","106","9,23","242","8,4","22","=","45","0","0,1","80,7","0,6","21,7","0,1","25200","0,1","0,1","3,7","0,6","1,366","124","1277,2","6208","11,8","1","10038","20","0,6","11","0,3","1,3","0,5","0,5","1","0,3","0,5","8,3"
"CLA-1.8","2012-06-19  14:41:38","110","9,5","253","8,4","22,8","<","10","1","0,1","116,2","1,6","23","0,1","25500","0,1","0,1","3,9","0,4","1,466","137,7","1287","6510","13,9","1,3","10466","78,5","0,7","13","0,2","2,1","0,5","1,1","1","0,3","0,6","7,6"
"CLA-1.8","2012-07-23  15:00:04","113","9,2","275","8,7","26,5","=","63","1","0,1","64,3","0,8","24","0,1","28360","0,1","0,1","3,4","0,3","1,432","92,2","1435","7346","13,5","1","11728","20","0,6","15","0,3","2,7","0,5","0,5","1","0,3","0,7","7,8"
"CLA-1.8","2012-09-05  12:53:18","104","8,87","233","8,5","23,4","=","45","0","0,1","52,5","0,8","19,7","0,1","23300","0,1","0,1","3,8","0,5","1,156","70,5","1372,8","6656","9,6","1","10904","20","0,5","24","0,2","3,8","0,5","0,5","1","0,3","0,6","3"
"CLA-1.8","2012-10-03  13:49:35","110","10,9","168","8,5","15,8","<","10","-2","0,1","132,7","0,6","18,7","0,1","16948","0,1","0,1","4,6","0,4","1,47","167,6","1270,4","4324","11,7","1","8258","42,8","0,6","20","0,3","2,4","0,5","0,5","1","0,2","0,8","3"
"CLA-1.8","2012-11-20  13:35:45","103","13,44","121","7,5","4,1","=","18","1","0,1","191","0,5","14,9","0,1","11718","0,1","0,1","6","0,8","1,54","279,2","919,4","2720","16,5","1","6144","20","0,7","20","0,6","3,2","0,5","0,5","1","0,1","0,6","5,7"
"CLA-11.2","2012-05-29  13:53:52","105","9,53","252","8,7","19,9","=","45","0","0,1","61,7","0,6","23,5","0,1","26420","0,1","0,1","3,6","0,5","1,409","115,1","1317,6","6368","12,6","1","10784","20","0,6","13","0,5","1,4","0,5","0,5","1","0,3","0,6","8,5"
"CLA-11.2","2012-06-19  16:18:54","114","9,7","244","8,7","23,7","=","9","1","0,1","69","0,8","22,2","0,1","25120","0,1","0,1","11,3","0,4","1,633","93,7","1289,4","6252","14,3","1","10732","20","0,6","13","0,6","2,5","0,5","0,5","1","0,3","0,7","7,8"
"CLA-11.2","2012-07-23  16:01:05","112","8,9","279","8,7","26,3","=","36","0","0,1","31,3","0,8","24,2","0,1","27440","0,1","0,1","3,3","0,3","1,463","51,9","1393,2","7190","10,2","1,1","12262","20","0,6","13","0,2","1,5","0,5","0,5","1","0,3","0,7","7,1"
"CLA-11.2","2012-09-05  14:02:57","112","9,68","242","8,7","23,1","=","36","0","0,1","35,1","0,8","20","0,1","23120","0,1","0,1","3,8","0,3","1,234","63,6","1358,8","6764","10,1","1","11412","20","0,5","16","0,3","2,2","0,5","0,5","1","0,3","0,6","3"
"CLA-11.2","2012-10-03  15:33:50","116","11,4","186","8,3","16","=","18","-2","0,1","52,2","0,6","18,5","0,1","19070","0,1","0,1","4,2","0,4","1,243","84,1","1245,8","4866","6,6","1","8812","20","0,5","14","0,2","0,7","0,5","0,5","1","0,2","0,7","4,5"
"CLA-6.6","2012-05-29  13:33:58","106","9,31","242","8,8","21,5","<","10","0","0,1","75,4","0,6","21,9","0,1","25300","0,1","0,1","3,9","0,5","1,39","116","1239,2","6072","11,5","1","10530","20","0,6","12","0,3","1,5","0,5","0,5","1","0,3","0,6","8,3"
"CLA-6.6","2012-06-19  15:47:17","115","9,8","245","8,8","23,5","=","18","1","0,1","99,9","0,7","22,4","0,1","25000","0,1","0,1","8,5","0,3","1,325","117,5","1272,8","6282","16,1","1","10294","20","0,7","16","0,4","3,1","0,5","0,5","1","0,3","0,6","7,4"
"CLA-6.6","2012-07-23  15:41:33","96","7,6","286","8,7","26,5","<","10","1","0,1","58,7","0,8","25","0,1","29520","0,1","0,1","3,4","0,4","1,588","86","1499","7610","14,7","1,1","12594","20","0,7","13","0,4","2,5","0,5","0,5","1","0,3","0,7","9,2"
"CLA-6.6","2012-09-05  13:33:32","104","8,93","233","8,5","23,2","<","10","0","0,1","35,8","0,8","20,3","0,1","25080","0,1","0,1","3,9","0,3","1,127","51,1","1340,6","6530","6,5","1","10886","20","0,5","17","0,2","1,6","0,5","0,5","1","0,2","0,5","3"
"CLA-6.6","2012-10-03  15:11:12","109","10,6","162","8,4","16,3","<","10","-2","0,1","104,9","0,6","18,2","0,1","16636","0,1","0,1","4,8","0,5","1,755","143,4","1232,6","4160","14,2","1","7876","30,3","0,6","18","0,4","1,1","0,5","0,5","1","0,1","0,6","4,5"
"CLA-6.6","2012-10-30  15:16:58","112","11,7","204","8,4","13,4","<","10","0","0,1","237,8","0,5","23,8","0,1","19842","0,1","0,1","5,4","0,8","1,918","367,4","1552,8","4394","51,1","1","11470","20","0,8","42","1,6","3,6","0,5","0,5","1","0,2","0,9","12,1"
"CON-0.0","2012-05-22  11:33:37","101","9,7","774","8","17,2","=","31000","0","0,1","350","1","65","0,1","89360","0,1","0,4","4,7","1","1,732","563,8","3690","34160","40,5","5,5","23460","31,2","3,9","44","0,4","13,6","0,5","0,5","1","1,8","1,1","8,1"
"CON-0.0","2012-06-04  10:33:47","88","8,57","757","8,2","16,3","=","110","-2","0,1","377,4","1,2","64,2","0,1","82380","0,1","0,4","3,8","1","0,937","595,6","3978","35420","51,1","4,5","23720","28,3","3,1","35","0,4","12,3","0,5","0,5","1","1,8","1,3","6,8"
"CON-0.0","2012-07-03  11:22:33","100","8,48","787","8","23,3","=","18","1","0,1","187,3","1,3","62,6","0,1","75080","0,1","0,2","4,6","0,4","1,571","353,4","4774","39300","21,6","4,6","26960","20","2,8","28","0,4","14,6","0,5","0,5","1","1,7","0,9","9,5"
"CON-0.0","2012-07-30  11:01:29","95","8,14","845","8","22,9","=","63","1","0,1","93,8","1","64,5","0,1","74700","0,1","0,1","3,7","0,3","0,5","213,4","5064","34480","14,8","4,1","35780","20","2,1","25","0,2","4,8","0,5","0,5","1","1,3","0,9","4,3"
"CON-0.0","2012-09-11  09:56:51","76","7,12","820","8,2","17,9","=","36","1","0,1","129,5","1,1","68,2","0,1","67060","0,1","0,2","3,6","0,3","0,5","298,8","5552","36580","26,1","4,2","43660","20","2,1","24","0,2","6,5","0,5","0,5","1","1,1","1","3"
"CON-0.0","2012-10-10  10:32:53","84","8,8","834","8,1","13,2","<","10","1","0,1","1575,8","1,5","91,4","0,1","80580","0,1","1","3,5","2,7","4,012","2138","6110","38640","114,5","3,4","58720","20","4,3","73","1,4","52,6","0,5","0,5","1","1,1","3,3","12,7"
"CON-0.0","2012-10-31  10:55:45","99","10,58","935","8","12,5","<","10","-1","0,1","126,2","0,7","70,5","0,1","91740","0,1","0,2","3,5","0,5","0,748","264,6","5682","35700","21,3","3,8","54020","20","2,2","25","0,2","13,6","0,5","0,5","1","1,3","0,5","3"
"CPI-0.0","2012-05-22  11:24:39","96","9,2","484","8,4","17,1","=","29000","0","0,1","1035,6","0,5","38,3","0,1","49040","0,1","0,8","4,7","4,9","9,946","1343,8","2234","12516","49,6","1,1","29960","161,2","3,1","141","2,4","48,9","0,526","0,5","1","0,4","3,3","36,5"
"CPI-0.0","2012-06-04  10:23:14","77","8,14","1254","8","12,5","=","46000","-2","0,1","76,7","0,3","61","0,1","133648","0,1","0,1","2,8","0,8","2,992","128,7","3224","37520","14,4","1,4","84020","105,1","3","56","0,2","2,5","0,5","0,5","1","1,2","0,7","10,3"
"CPI-0.0","2012-07-03  11:14:48","76","7,36","1395","7,9","17,2","=","3200","1","0,1","124,6","0,3","66,6","0,1","139084","0,1","0,2","2,1","0,3","3,79","176","3420","39460","17,7","1,3","94080","72,9","3,2","92","0,2","3,9","0,5","0,5","1","1,3","1","13,2"
"CPI-0.0","2012-07-30  10:53:26","89","8,32","1289","8,1","18,6","=","2800","1","0,1","74,6","0,2","63,7","0,1","133328","0,1","0,1","1,6","0,3","2,522","130,1","3302","36000","9,2","1,1","79740","20","2,9","53","0,2","4,3","0,5","0,5","1","1,3","0,9","8,9"
"CPI-0.0","2012-09-11  09:47:36","69","7,19","1129","8,1","12,8","=","640","1","0,1","77","0,3","64,7","0,1","117818","0,1","0,2","2,5","0,4","2,27","120,6","3752","31180","12,8","1,2","71720","106,2","2,8","91","0,2","3","0,5","0,5","1","1,1","1,2","6,1"
"CPI-0.0","2012-10-10  10:23:46","82","8,48","1217","8,2","13,2","=","7000","1","0,1","40,3","0,3","69,4","0,1","133552","0,1","0,1","2,4","0,4","9,712","87,5","4028","37460","11,1","1,2","87520","51","4,9","57","0,2","1,5","0,5","0,5","1","1,2","0,6","10,5"
"CPI-0.0","2012-10-31  10:41:36","57","5,91","702","8","13,8","=","8000","-1","0,1","84,2","0,3","40,9","0,1","74440","0,1","0,2","5,2","0,8","9,706","113,7","3296","18756","31,2","1","43740","125","2,7","60","0,5","3,2","0,5","0,5","1","0,7","1","10,7"
"DEN-0.0","2012-05-23  13:49:00","104","9,8","1259","8,4","17,6","=","820","-1","0,1","335","0,5","50,4","0,1","83940","0,1","0,4","8,2","1,4","4,006","582","5244","19568","35,7","3,1",,"48,2","2,3","53","0,7","9,4","0,5","0,5","1","1","1,7","15,9"
"DEN-0.0","2012-06-12  12:35:21","122","10,54","865","8,8","22,8","=","240","1","0,1","400,2","0,7","50,5","0,1","64660","0,1","0,3","6,1","1,3","2,99","576,8","3080","16552","31,6","4,8","84040","20","1,7","72","1","19,4","0,5","0,5","1","0,6","1,5","19,9"
"DEN-0.0","2012-07-10  14:39:21","91","8,3","2344","8,3","19,8","=","310","1","0,1","616,4","1","63,4","0,1","102930","0,1","0,4","5,2","1,5","3,936","855,8","5602","30900","32,6","2,8","315832","20","2,9","535","1,2","17,2","0,5","0,5","1","1,2","2,3","21,2"
"DEN-0.0","2012-08-07  13:54:59","81","7,07","1276","8,3","21,7","=","910","-2","0,1","79,1","0,4","63,3","0,1","95540","0,1","0,1","3,5","0,3","1,576","253,8","5018","22360","6,2","2,9",,"20","1,7","27","0,4","3,6","0,5","0,5","1","0,9","1,1","7"
"DEN-0.0","2012-09-17  13:43:52","104","10,06","914","8,2","17","=","480","1","0,1","96,8","0,4","45,1","0,1","67920","0,1","0,1","2,9","0,3","1,183","245,6","3542","15318","7,4","2,4","81520","20","1,2","24","0,4","3,4","0,5","0,5","1","0,6","1,1","6,2"
"DEN-0.0","2012-10-15  15:21:59","115","11,9","719","8,1","13,2","=","440","0","0,1","131,5","0,3","33,1","0,1","62540","0,1","0,2","4,7","0,8","3,418","225,6","4952","13506","7,1","2,4","58600","63","1,5","25","0,4","2,8","0,5","0,5","1","0,9","0,9","15,1"
"DEN-0.0","2012-11-13  13:25:12","98","11,54","629","8,2","8,3","=","2500","0","0,1","201","0,4","34,1","0,1","55360","0,1","0,3","6,6","1,4","5,34","336,8","3512","12698","19,9","3,5","48340","59","1,6","84","0,9","7,4","0,591","0,5","1","1","1,4","22,4"
"DEN-0.8P1","2012-05-23  13:36:01","125","13,1","697","8,3","23,4","=","640","-1","0,1","1840,6","1","63,4","0,1","81580","0,1","1,7","18,1","3,8","9,712","2752","7666","17350","114,2","3,4","54800","192,1","6","139","3,2","76","0,5","0,5","1","1,2","5,1","61,8"
"DEN-0.8P1","2012-06-12  12:23:35",,"17,01","763","8,9","27,6","=","5800","1","0,1","629,2","1,1","50,5","0,1","60420","0,1","0,5","5,2","0,8","2,282","739,2","6610","20680","44,2","3,5","67140","81,4","2,2","56","0,8","26,4","0,5","0,5","1","1,4","3,4","15"
"DEN-0.8P1","2012-07-10  14:26:42","125","10","846","9,2","29,4","=","400","1","0,1","548,6","1,2","51,6","0,1","40460","0,1","0,6","8,9","0,9","2,916","649,2","12048","23700","32,7","5,6","93000","20","2,4","51","0,7","21,2","0,5","0,5","1","1,6","4,1","13,8"
"DEN-0.8P1","2012-08-07  13:40:35","124","13,54","747","8,6","26,7","=","280","-2","0,1","265,4","0,8","57,1","0,1","66580","0,1","0,4","8,8","0,7","1,644","409","10034","18684","22,6","5,1","52000","20","1,6","36","0,4","18","0,5","0,5","1","1,4","2,5","9,8"
"DEN-0.8P1","2012-09-17  13:22:30","92","8,52","771","8","19","=","910","1","0,1","1520,8","0,8","71,5","0,1","63800","0,1","0,9","4,8","2,1","2,926","1728,8","8324","14608","53,3","4,1","62800","98,5","3","73","1,4","52,2","0,5","0,5","1","1","3,7","21"
"DEN-0.8P1","2012-10-15  15:07:45","112","11,6","741","8","13,7","=","140","0","0,1","634","0,5","49,7","0,1","83680","0,1","0,6","7,3","1,3","4","808","12536","16688","25,7","3,7","42180","66,6","2,6","53","0,7","21,3","0,5","0,5","1","1,6","2,3","21,3"
"DEN-0.8P1","2012-11-13  13:12:55","112","13,77","1014","8","6,5","=","220","0","0,1","904,4","0,6","76,2","0,1","118772","0,1","0,8","4,8","1,9","2,602","1274,2","9612","29540","68,7","3,8","53680","67","2,9","53","0,9","36","0,5","0,5","1","3,3","2,6","14,8"
"DEN-2.6","2012-05-23  13:23:43","117","10,8","1459","8,1","19,2","=","450","-1","0,1","97,3","0,3","51,5","0,1","100808","0,1","0,3","4,3","0,8","3,97","306,8","4330","25640","34,5","3,2","163598","20","2","31","0,5","3,8","0,5","0,5","1","1,2","0,8","18,6"
"DEN-2.6","2012-06-12  12:12:34",,,"1363","8,9","21,9","=","2000","1","0,1","78","0,4","42,8","0,1","90680","0,1","0,2","4,9","0,3","3,52","240,6","4194","25280","9","9,3",,"90,1","1,4","90","0,5","3,5","0,5","0,5","1","0,9","0,9","18,6"
"DEN-2.6","2012-07-10  14:08:29","125","10,1","1402","8,5","25,2","=","1200","1","0,1","49,5","0,5","49,5","0,1","98840","0,1","0,2","3,2","0,6","3,378","208,4","4276","25660","12,2","2,9",,"20","1,5","118","0,4","2","0,5","0,5","1","0,9","1","12,7"
"DEN-2.6","2012-08-07  13:24:04","106","8,91","1193","8,2","24,8","=","2300","-2","0,1","38","0,4","42,9","0,1","81940","0,1","0,2","2,7","0,3","2,794","153,7","6174","18300","8,5","2,1",,"20","1,1","30","0,4","1,8","0,5","0,5","1","0,6","1","7,5"
"DEN-2.6","2012-09-17  13:02:05","120","10,84","784","8","21,1","=","490","1","0,1","42","0,4","32,3","0,1","57600","0,1","0,1","2,8","0,4","2,632","163,2","2574","13132","7,9","2,4","66740","20","0,9","29","0,3","0,8","0,5","0,5","1","0,4","1,2","13,8"
"DEN-2.6","2012-10-15  14:51:35","126","12,74","867","7,9","14,7","=","5100","0","0,1","105,1","0,3","35,6","0,1","70800","0,1","0,2","4,7","0,8","4,652","263,6","3106","16400","14,6","2,5","75920","101,7","1,6","39","0,6","3,8","0,5","0,5","1","0,8","0,8","19,6"
"DEN-2.6","2012-11-13  13:02:26","114","12,81","576","8,2","10,4","=","16000","0","0,1","107,4","0,2","23,6","0,1","43860","0,1","0,2","5,3","1,1","5,74","224,8","1914,8","10188","15,4","5,3","48200","20","1,1","106","0,7","4,6","0,5","0,5","1","0,4","1","17"
"DEN-3.2","2012-05-23  13:11:38","109","10,1","1370","8,3","18,1","=","1300","-1","0,1","143,4","0,4","47","0,1","91840","0,1","0,6","4,3","0,8","6,04","354","3672","23400","27,6","2,8",,"24","1,9","38","0,6","4,5","0,5","0,5","1","1","0,8","22,7"
"DEN-3.2","2012-06-12  11:36:30",,,"1489","8,4","20","=","480","1","0,1","43,1","0,3","49,9","0,1","104196","0,1","0,2","3,7","0,3","2,968","310,6","4100","26680","22,3","8,5","154198","20","1,4","98","0,4","2,6","0,5","0,5","1","0,8","0,7","21,9"
"DEN-3.2","2012-07-10  13:15:04","125","10","1474","8,1","24","=","480","1","0,1","59,1","0,5","47,8","0,1","97520","0,1","0,2","2,9","0,5","3,97","369","4046","24760","22,3","2,3",,"20","1,6","148","0,8","3","0,5","0,5","1","0,7","1","19,4"
"DEN-3.2","2012-08-07  13:10:50","101","8,52","888","8,1","23,8","=","910","-2","0,1","46,4","0,5","35,5","0,1","65700","0,1","0,1","2","0,4","2,764","217,2","5676","17178","13,8","1,7","86780","20","1,2","25","0,3","1,2","0,5","0,5","1","0,4","1,1","15,6"
"DEN-3.2","2012-09-17  12:12:51","109","9,7","733","8,1","21","=","530","1","0,1","54,8","0,4","28,8","0,1","52500","0,1","0,1","2,5","0,7","1,868","214,6","2224","11778","11,1","1,3","61740","20","0,9","64","0,4","1,7","0,5","0,5","1","0,3","1,2","24,2"
"DEN-3.2","2012-11-13  12:10:20","106","11,62","593","8,1","11,4","=","28000","0","0,1","97,8","0,3","24,4","0,1","42560","0,1","0,2","5,4","1","6,096","229,2","1762","9638","18,7","7,5","51180","31,5","1,5","120","0,7","5,2","0,5","0,5","1","0,3","1","18,6"
"IDS-1","2012-05-16  10:05:54","130","13,5","535","8,3","20,2","=","27","1","0,1","6,3","0,6","31,6","0,1","42600","0,1","0,1","5,6","0,5","0,587","63,5","2404","22220","11,9","1","38360","20","0,5","17","0,2","0,6","0,5","0,5","1","1","0,5","3"
"IDS-1","2012-06-26  14:40:53","94","8","537","8,2","23,1","<","10","-1","0,1","7,9","0,8","50,5","0,1","40460","0,1","0,1","5,6","0,3","0,5","28","2376","19014","7,8","1","33540","20","0,5","16","0,2","1","0,5","0,5","1","0,2","0,5","3,4"
"IDS-1","2012-07-16  15:22:38","90","7","538","8","27,4","=","520","0","0,1","24,6","0,8","49,3","0,1","41300","0,1","0,1","6,3","0,3","0,516","41,6","2572","18288","13,4","1","31680","20","0,5","21","0,2","1,9","0,5","0,5","1","0,2","0,3","6,5"
"IDS-1","2012-08-29  09:24:25","54","4,44","553","8,7","21,9","=","81","-2","0,1","19,4","0,9","48,1","0,1","51360","0,1","0,1","6,4","0,4","0,713","46,1","3308","19568","83,5","1","33020","30,9","0,5","25","0,2","2,6","0,5","0,5","1","0,3","0,6","9,3"
"IDS-1","2012-09-25  10:04:32","83","8,26","508","8,2","15,6","=","36","1","0,1","5,5","0,7","39,1","0,1","50240","0,1","0,1","5,8","0,3","0,5","32,6","3130","18450","19,8","1","30900","20","0,5","14","0,2","0,6","0,5","0,5","1","0,4","0,5","3"
