"Point d'échantillonnage","Date","%OD","O2 (mg/L)","Conductivité (µs/cm2)","pH","Température (oC)","Signe COLI","COLI","MÉTÉO","Ag (µg/L)","Al (µg/L)","As (µg/L)","Ba (µg/L)","Be (µg/L)","Ca (µg/L)","Cd (µg/L)","Co (µg/L)","COT (µg/L)","Cr (µg/L)","Cu (µg/L)","Fe (µg/L)","K (µg/L)","Mg (µg/L)","Mn (µg/L)","Mo (µg/L)","Na (µg/L)","NH3 (µg/L)","Ni (µg/L)","Ptot (µg/L)","Pb (µg/L)","MES  (mg/L)","Sb (µg/L)","Se (µg/L)","Sn2 ug/L","U (µg/L)","V (µg/L)","Zn (µg/L)"
"JAR-1","2011-09-12  09:13:04","86","7,84","329","7,8","19,5","=","300","-2","0,1","41,4","0,8","34","0,1","39260","0,1","0,1","4,3","0,3","1,986","116,8","1568,2","8448","45,8","1","12826","20","0,7","18","0,4","4,8","0,5","0,5","1","0,3","0,5","3"
"JAR-1","2011-10-24  09:03:25","88","10,25","356","8,7","8,4","=","250","1","0,1","51,4","0,6","42,6","0,1","47960","0,1","0,1","4,4","0,3","0,813","145,5","2300","7430","18,2","1,1","10810","20","0,9","31","0,5","8,3","0,5","0,5","1","0,4","0,7","3"
"LAF-1","2011-06-13  11:46:03","96","8,78","301","8,2","19,3","=","1100","0","0,1","51,3","0,6","26","0,1","33620","0,1","0,1","3,5","0,3","5,626","72,8","1776,4","8292","25,8","1","12986","32,7","0,6","18","0,2","4,6","0,5","0,5","1","0,3","0,5","3"
"LAF-1","2011-07-18  11:09:03","110","8,83","315","7,9","26,5","=","140","1","0,1","29,2","1,2","25,3","0,1","28500","0,1","0,1","4,2","0,3","7,762","68,4","1778","9568","21,5","1,1","15678","20","0,7","23","0,2","4","0,5","0,5","1","0,3","0,5","7,8"
"LAF-1","2011-09-06  10:51:31","89","7,83","294","8,3","21,6","=","210","0","0,1","26,4","1,2","23,6","0,1","30540","0,167","0,1","2,9","0,3","25,68","50,3","1674,8","8304","33,6","1,2","12372","20","0,6","19","0,3","2,8","0,5","0,5","1","0,3","0,4","3,4"
"LAF-1","2011-09-12  09:47:24","108","9,76","302","8,5","20,4","=","45","-2","0,1","10,4","0,8","23,9","0,1","32180","0,1","0,1","2,7","0,3","9,73","19,8","1800,8","8980","16,1","1,1","13604","20","0,5","10","0,2","1,1","0,5","0,5","1","0,3","0,3","3"
"MEA-0.4","2011-05-10  11:39:11","120","12,94","1179","8,2","12,2","=","20000","1","0,1","86","0,2","50","0,1","98720","0,1","0,2","2,7","0,3","2,544","213,2","2736","25740","24,9","2,4","79260","154,8","2,1","66","0,7","7,4","0,5","0,5","1","1,5","0,6","7"
"MEA-0.4","2011-06-08  10:06:12",,,"1198","7,7","14,9","=","550","1","0,1","59,2","0,3","57,8","0,1","103878","0,1","0,2","2,8","0,3","2,218","227,6","3448","28460","30,6","3,3","91540","242,9","1,9","98","0,5","3,4","0,5","0,5","1","1,6","0,6","9,7"
"MEA-0.4","2011-06-27  11:28:22","72","6,85","1135","7,9","16,8","=","1500","-2","0,1","43,2","0,3","57,8","0,1","110976","0,1","0,2","2,9","0,3","1,995","213,6","3788","28660","28,3","3,2","90180","116,9","1,8","111","0,4","2,4","0,5","0,5","1","1,4","0,8","5,5"
"MEA-0.4","2011-08-29  10:55:52","85","8,08","1167","7,8","17,3","=","3400","0","0,1","117,7","0,5","63,9","0,1","104552","0,1","0,3","3,3","0,8","3,748","268","3928","24440","24,3","5,1","78620","58,1","2,9","67","1,3","11,2","0,5","0,5","1","1,8","0,7","14,4"
"MEA-0.4","2011-09-19  10:23:20","87","8,73","1084","8,1","14,6","=","20000","1","0,1","87","0,2","57,7","0,1","107396","0,1","0,2","2,8","0,8","2,826","224,2","3802","28160","18","3,3","82260","111,8","2,4","71","0,8","23,4","0,5","0,5","1","1,4","0,6","7,9"
"MEA-0.4","2011-11-07  10:59:18","67","7,78","983","7,9","8,9","=","640","1","0,1","63,4","0,3","48,9","0,1","96700","0,1","0,2","2,9","0,7","2,73","194,2","3432","24920","17,8","2,7","76360","45,7","2,3","63","0,7","3,5","0,5","0,5","1","1,2","0,5","16,2"
"MEA-0.4","2011-11-21  10:53:41","83","10,7","1001","8,2","4,4","=","4600","1","0,1","71,7","0,3","49","0,1","94940","0,1","0,2","3,3","0,9","4","216,2","3606","24780","17,8","2,7","75820","43,1","2,3","90","0,8","3,3","0,5","0,5","1","1,3","0,6","14,7"
"MON-0.0","2011-05-03  14:58:14","115","12,73","1599","7,6","10,8","=","470","0","0,1","160,1","0,5","39,2","0,1","76240","0,1","0,3","3,7","1,1","4,496","338,4","3226","13018","39,9","1,9",,"32,2","1,5","62","1,2","14,1","0,5","0,5","1","0,6","1,1","15,1"
"MON-0.0","2011-06-13  14:15:28","102","10,07","436","8","15,6","=","4700","0","0,1","723","0,6","49,2","0,1","42520","0,1","0,6","4","2,5","7,308","902,6","2628","6478","46,7","1,1","34060","114,3","2,2","101","3","43","0,5","0,5","1","0,3","2,6","25,9"
"MON-0.0","2011-07-18  13:37:31","89","7,64","619","7,9","22,6","=","210","1","0,1","913,2","0,8","58,2","0,1","52340","0,1","0,8","5,8","4,6","9,882","1403,6","2660","10138","60,6","1,6","52200","62,8","3,6","127","4,1","51,4","0,595","0,5","1","0,4","3","27,5"
"MON-0.0","2011-09-06  13:06:16","99","9,07","459","8,1","19,6","=","1600","0","0,1","405,8","0,6","43,7","0,1","42440","0,1","0,4","4,7","1,9","5,996","609,8","2706","7486","29,4","1,4","36180","55,9","2","100","2","21,4","0,5","0,5","1","0,3","2","16,9"
"MON-0.0","2011-09-12  14:16:55","104","9,43","645","8,2","19,8","=","340","-2","0,1","202,2","0,5","46,5","0,1","55380","0,1","0,2","4,4","1,1","3,08","376,6","3058","12052","25,8","1,4","55100","20","1,4","50","0,6","5,6","0,5","0,5","1","0,5","1,1","6,1"
"MON-0.0","2011-10-24  12:01:25","92","10,39","667","8","9,9","=","45","1","0,1","83,7","0,4","51,1","0,1","65080","0,1","0,2","3,4","1,2","2,908","241,2","3312","12620","26,7","1,5","51960","20","1,5","45","0,4","3,1","0,5","0,9","1","0,6","0,8","7,7"
"MON-0.0","2011-11-09  13:03:47","99","11,12","693","8,1","10,1","=","99","-1","0,1","88,5","0,5","55,5","0,1","64420","0,1","0,2","3,8","1","3,574","253,2","3356","14820","22,7","2","60200","20","1,4","40","0,3","2,9","0,5","0,5","1","0,5","0,6","10,1"
"MON-2.8","2011-05-03  14:44:41","102","11,37","1503","7,6","10,3","=","1200","0","0,1","789","0,8","58,4","0,1","85740","0,111","1","4","4,7","15,724","1722,4","3300","12412","78,8","2,2",,"72,6","3,5","139","6","97,7","1,339","0,5","1","0,6","3,2","77,9"
"MON-2.8","2011-06-13  14:03:27","85","8,4","431","7,9","15,8","=","2700","0","0,1","520,6","0,6","46,3","0,1","41960","0,1","0,5","4,3","1,6","6,158","616,6","2646","6700","36,8","1,5","34560","119,6","1,7","77","2,5","30,8","0,5","0,5","1","0,3","2,1","23,2"
"MON-2.8","2011-07-18  13:17:32","82","7,01","619","7,8","22,7","=","1000","1","0,1","339","0,7","51,6","0,1","47920","0,1","0,5","6,9","1,7","8,336","623,4","2760","9506","46,4","1,9","55640","33","1,9","104","2,9","23,6","0,675","0,5","1","0,3","2,4","30,3"
"MON-2.8","2011-09-06  12:51:33","87","7,91","440","8,1","19,8","=","3700","0","0,1","271,6","0,6","44,2","0,1","41660","0,1","0,4","4,6","1,1","6,022","470,8","2600","6868","31,5","1,4","32820","51,6","1,5","96","2","21,5","0,5","0,5","1","0,3","1,7","17,4"
"MON-2.8","2011-09-12  13:56:30","125","10,98","723","8,4","22,1","<","10","-2","0,1","104,4","0,6","51,5","0,1","58260","0,1","0,2","4,1","1,5","4,922","316,6","3666","13584","29,8","2","64480","31","1,4","75","1,1","9,9","0,5","0,5","1","0,5","1","7,8"
"MON-2.8","2011-10-24  11:47:26","71","7,53","583","8","12,4","=","170","1","0,1","179,9","0,5","51,7","0,1","55420","0,1","0,5","3,4","1,9","5,078","342,6","3112","10924","35,2","1,6","45960","104,9","1,5","77","1","13,3","0,5","0,9","1","0,6","1,1","12,1"
"MON-2.8","2011-11-09  11:59:53","65","7,24","665","7,8","10,6","=","530","-1","0,1","54,8","0,6","61,2","0,1","60600","0,1","0,3","3,7","2","6,88","214,6","3576","15010","33,4","2,1","59160","37,9","1,3","95","0,6","7,5","0,5","0,5","1","0,5","0,5","8,6"
"MON-4.0","2011-05-03  14:16:50","112","12,31","854","7,7","11,1","=","250","0","0,1","67,7","0,5","41","0,1","69980","0,1","0,2","4,7","0,5","5,266","216,2","2986","14848","26,9","1,1","74540","58,6","1,5","49","0,7","8,4","0,5","0,5","1","0,8","0,7","11,8"
"MON-4.0","2011-06-13  13:31:30","92","8,72","440","8","17,5","=","5300","0","0,1","223","0,5","33,7","0,1","40840","0,1","0,2","4,4","0,8","4,558","358,4","2458","8246","24,7","1","31500","63,6","1,4","96","1,4","17,3","0,5","0,5","1","0,4","1,4","13,5"
"MON-4.0","2011-07-18  12:52:12","112","9,18","585","8,3","26,2","=","4100","1","0,2","254,8","1,1","52,8","0,1","52700","0,1","0,4","6,9","1,2","7,472","685,2","3322","12272","44,1","1,5","46340","20","2,1","128","3,8","36,3","0,87","0,5","1","0,6","2,5","17"
"MON-4.0","2011-09-06  12:26:40","88","7,79","366","8,3","20,4","=","1500","0","0,1","199","0,6","32,1","0,1","39400","0,1","0,3","4,6","0,9","5,824","404,6","2240","7042","31,7","1","22960","59,7","1,3","99","1,8","17,8","0,5","0,5","1","0,3","1,7","14,8"
"MON-4.0","2011-09-12  13:21:36",,,"514","8,9","23,6","=","210","-2","0,1","159","2,5","49,6","0,1","54340","0,1","0,3","17,4","1,3","4,518","575,6","3402","11536","66,4","1,1","36320","25,9","1,7","386","1,8","82,3","0,5","0,5","1","0,6","1,6","14"
"MON-4.0","2011-10-24  11:19:01","50","5,35","494","7,9","12,1","=","580","1","0,1","115,6","0,6","47,3","0,1","53640","0,1","0,3","3,5","1,5","4,364","393,4","3044","10314","49","1,4","34260","112,7","1,6","56","1,1","10,4","0,5","0,7","1","0,6","0,9","10,6"
"MON-4.0","2011-11-09  10:57:45","77","8,72","582","8","9,7","=","90","-1","0,1","58,1","0,5","50,9","0,1","61180","0,1","0,2","4","0,7","3,202","336","3450","12996","40,2","1,3","41200","102,8","1,5","44","0,7","6,3","0,5","0,5","1","0,5","0,6","7,9"
"MON-i","2011-05-03  14:34:28","105","11,7","1120","7,6","10,3","=","2700","0","0,1","1602","1","456,8","0,116","84320","0,191","1,8","13,4","6,1","23,14","2424","3164","8820","94,6","3,1","147290","207,3","5,4","276","10,8","187,2","1,189","0,5","1","0,5","6,2","104,6"
"MON-i","2011-06-13  13:52:04","96","9,84","476","8","14","=","2400","0","0,1","532,4","0,8","34,7","0,1","43440","0,1","0,4","5","2,1","12,648","600,4","2726","6876","26,5","1,7","41860","60","1,8","83","2,7","23,4","0,513","0,5","1","0,3","2,2","27,5"
"MON-i","2011-07-18  13:08:26","97","9,32","400","8,2","17,2","=","4100","1","0,1","1484","0,9","43,7","0,1","43500","0,1","1","5,5","5","22,34","1918","2082","6720","48,8","1,6","27960","47,2","3,5","139","6,8","67,7","0,993","0,5","1","0,3","5","74,8"
"MON-i","2011-09-06  12:40:40","92","8,49","560","8","19,3","=","3000","0","0,1","446","0,7","44,7","0,1","53080","0,1","0,5","6,8","1,6","12,088","783,4","3312","9416","35,9","1,7","47280","20","2,1","116","4,3","29,4","0,5","0,5","1","0,5","2,2","23,8"
"MON-i","2011-09-12  13:40:42","89","8,33","2345","7,7","18","=","310","-2","0,1","84,1","0,7","49,5","0,1","102290","0,1","0,4","5","1,4","10,844","187,8","9588","40480","24,6","2,4","300996","82,6","2","53","0,3","5,1","0,5","0,5","1","1","0,7","8,1"
"MON-i","2011-10-24  11:35:41","95","9,53","738","8","15,4","=","420","1","0,1","33,5","0,5","42,3","0,1","66880","0,1","0,2","3","0,7","10,786","124,2","3248","15394","16,2","5,4","64440","20","1,1","85","0,2","1,3","0,5","0,5","1","0,7","0,5","13,3"
"MON-i","2011-11-09  11:29:15","85","8,63","566","8","14,3","=","900","-1","0,1","24,4","0,5","35,8","0,1","54480","0,1","0,2","2,7","11,2","15,04","99,7","2966","13488","15,7","5,8","44040","32","0,8","88","0,2","2,1","0,5","0,5","1","0,5","0,3","7"
"PAP-1","2011-05-03  15:57:08","110","11,41","632","7,9","13,7","=","90","0","0,1","146,6","1,1","40,5","0,1","60440","0,1","0,3","9,8","0,5","1,312","364","5944","24920","89,8","1","39040","35,8","1,4","106","0,5","12","0,5","0,5","1","3,2","2,5","3"
"PAP-1","2011-06-13  15:12:19","89","8,58","505","8,1","17,1","=","220","0","0,1","59,2","2,3","26,1","0,1","32200","0,1","0,2","14,9","0,4","0,762","680","2144","23940","120","1,6","47120","20","1,2","278","0,3","4,1","0,5","1","1,1","1,3","2,6","3"
"PAP-1","2011-07-18  14:29:02","53","3,52","549","7,7","29,6","=","230","1","0,1","237,4","1,6","34,3","0,1","32000","0,1","0,3","19,7","0,6","0,997","729,4","2150","23740","305,4","1","45220","26,3","1,3","243","0,4",,"0,5","0,5","1","0,7","2,2","3,9"
"PAP-1","2011-09-06  13:54:00","95","8,37","322","8,4","21","=","230","0","0,1","746,4","2,2","36,6","0,1","37060","0,1","0,5","13,2","1,7","2,764","1467,6","3608","9852","296,6","1","12554","20","1,8","275","1,4","41","0,5","0,5","1","0,5","2,9","8,8"
"PAP-1","2011-09-12  15:04:54","99","8,46","337","8","22,9","=","27","-2","0,1","54,1","1,1","31","0,1","38260","0,1","0,1","13","0,3","0,606","1087,4","2992","10668","254","1","15990","20","0,8","178","0,3","7,1","0,5","0,5","1","0,5","1,6","3"
"PAP-1","2011-10-24  13:45:59","101","11","330","8,3","11,6","=","63","1","0,1","64,9","0,7","24,2","0,1","31580","0,1","0,1","10,2","0,8","1,071","326,8","5518","10262","47,3","1","15360","49,4","1,1","110","0,3","3,9","0,5","0,5","1","0,6","1,5","4,1"
"PAP-1","2011-11-09  13:56:46","90","10,13","435","8,2","10,4","<","10","-1","0,1","171,1","1,2","43","0,1","46260","0,1","0,2","9,7","0,7","1,05","581,8","7232","15230","120,5","1","23460","300,8","1,2","131","0,5","8,5","0,5","0,5","1","1,5","1,8","12,6"
"PAP-golf","2011-05-03  16:09:16","107","11,68","730","8","11,2","=","600","0","0,1","407","0,9","35,3","0,1","75720","0,1","0,4","8,2","0,8","2,654","914","3380","30120","139,3","1","39620","20","2,1","84","0,6","13,2","0,574","0,5","1","4,9","1,4","5,5"
"PAP-golf","2011-06-13  15:21:29","83","8,4","518","8","14,8","=","1500","0","0,1","145,5","1,2","18,2","0,1","47380","0,1","0,5","16,5","0,5","10,28","734","4680","24540","94,9","1,5","30940","97,8","2,3","225","0,5","8,9","0,5","0,5","1","1,8","1,6","6,9"
"PAP-golf","2011-09-06  14:02:04","79","7,68","492","8","18,7","=","370","0","0,1","319,2","1,4","31,1","0,1","52680","0,1","0,6","29,6","0,8","6,642","767,6","10788","19122","49,6","1,5","22240","29,8","3","263","0,6","34,7","0,559","0,5","1","1,8","1,9","9,7"
"PAP-golf","2011-10-24  13:58:03","71","7,84","722","7,9","10,4","<","10","1","0,1","68,5","0,6","31","0,1","76260","0,1","0,2","10","0,5","1,782","339,2","4716","31600","52,7","1","40820","25,7","2,4","691","0,2","2,1","0,5","0,5","1","5,2","0,9","3"
"PAQ-1","2011-05-17  09:27:33","98","10,91","293","8,2","10,6","=","27","-1","0,1","55,8","0,5","20,8","0,1","29060","0,1","0,1","4,2","0,3","0,915","183","2186","4154","12,4","1","18282","20","0,5","17","0,2","2,4","0,5","0,5","1","0,3","0,5","3"
"PAQ-1","2011-06-15  09:49:33","105","9,96","298","7,3","17,9","=","190","-2","0,1","117","0,7","23,4","0,1","33160","0,1","0,1","2,9","0,3","1,193","210,2","1603,2","7372","17","1","12818","20","0,6","19","0,2","4,2","0,5","0,5","1","0,3","0,8","3,6"
"PAQ-1","2011-07-05  09:53:00","105","9,2","308","8,2","21,9","=","130","-2","0,1","110,8","0,7","23,8","0,1","33100","0,1","0,1","4,5","0,3","1,154","187","1449","7942","15,2","1,1","13292","20","0,6","18","0,2","2,8","0,5","0,5","1","0,3","0,8","3,6"
"PAQ-1","2011-08-31  09:40:46","106","9,87","294","8,5","18,7","=","18","-2","0,1","128,9","0,7","22,1","0,1","33520","0,1","0,1","4,1","0,3","1,209","246,2","1157,4","7122","18,9","1,2","10622","20","0,6","28","0,2","5,3","0,5","0,5","1","0,2","0,9","4,9"
"PAQ-1","2011-09-27  09:27:52","86","8,09","335","8,3","18,5","<","10","-1","0,1","76,2","0,8","25,3","0,1","35140","0,1","0,1","3","0,6","1,121","261,2","1488,2","8414","11,1","1,4","12664","20","0,5","80","0,2","2,6","0,5","0,5","1","0,3","0,7","3"
"PAQ-1","2011-11-01  09:44:32","95","11,4","333","8,2","7,4","<","10","1","0,1","49,8","0,5","23,8","0,1","35140","0,1","0,1","2,5","0,6","1,194","125,4","1656,8","8082","6,5","1","12114","20","0,5","11","0,2","1,4","0,5","0,5","1","0,3","0,5","13"
"PAQ-1","2011-11-16  09:49:50","94","10,99","335","8,3","8,3","<","10","-1","0,1","36,9","0,7","25,1","0,1","38440","0,1","0,1","3,1","0,4","1,295","129,6","1996","9258","6,4","1","17016","20","0,5","23","0,2","2,2","0,5","0,5","1","0,3","0,3","13"
"PIB-2","2011-05-11  10:32:06","94","9,51",,"8,3",,"<","10","1","0,1","5","1,3","35,2","0,1","52040","0,1","0,1","7,4","0,3","0,5","79,3","968,8","10400","12,4","1","3572","20","0,5","23","0,2","0,9","0,5","0,5","1","0,1","0,3","3"
"PIB-2","2011-06-07  09:48:01","119","10,68","250","8","23,5","<","10","1","0,1","5","2,1","24,5","0,1","32400","0,1","0,1","10,4","0,3","1,062","56,1","270,6","10730","15,8","1","3716","44,1","0,5","23","0,2","1,4","0,5","0,5","1","0,1","0,4","3"
"PIB-2","2011-06-20  10:47:47","97","8,21","266","8,4","23,6","=","27","-2","0,1","5,5","2,8","31,1","0,1","36020","0,1","0,1","12","0,3","1,265","90","525,2","10684","21,6","1","4278","20","0,5","22","0,2","1,4","0,5","0,5","1","0,1","0,5","3"
"PIB-2","2011-07-19  10:14:55","70","5,74","288","8","25,6","=","18","1","0,1","5","2,9","34,8","0,1","38440","0,1","0,1","14,6","0,6","0,788","82,1","1267,4","11184","19,4","1","4860","20","0,5","28","0,2","1,8","0,5","0,5","1","0,1","0,4","3"
"PIB-2","2011-10-03  09:28:02",,,"386","7,7","12","=","18","0","0,1","5,1","1,7","42","0,1","53980","0,1","0,1","12,5","0,3","1,116","105,3","1190,4","10974","21,3","1","3968","665,9","0,5","22","0,2","0,5","0,5","0,5","1","0,1","0,2","3"
"PIB-2","2011-10-18  09:39:48","76","8,58","413","7,8","10","=","54","-2","0,1","8,4","1,5","39,9","0,1","56740","0,1","0,1","11,3","0,3","0,5","76,1","1091,8","10592","13,9","1","3982","648,9","0,5","22","0,2","1,1","0,5","0,5","1","0,1","0,4","3,1"
"PIB-2","2011-11-14  09:45:06","86","10,34","413","8,7","7,5","<","10","1","0,1","13","1,3","38,8","0,1","65620","0,1","0,1","11,3","1","0,76","78,6","1202,2","13012","13","1","4892","412,6","0,5","25","0,2","1,4","0,5","0,5","1","0,2","0,2","7,4"
"PIB-3","2011-05-11  10:58:09","72","7,53","692","7,8","12,9","<","10","1","0,1","6,6","0,2","117","0,1","87580","0,1","0,1","3,8","0,3","0,559","85,7","1722","30020","34","1","12304","20","0,7","28","0,2","0,9","0,5","0,5","1","0,6","0,3","3"
"PIB-3","2011-06-07  10:08:10",,,"720","7,4","18,1","=","18","1","0,1","16,2","0,5","110,1","0,1","87920","0,1","0,1","6,2","0,3","0,5","177,8","615,4","32860","96,3","1","20700","20","0,9","89","0,2","1,8","0,5","0,5","1","0,2","0,3","3"
"PIB-3","2011-06-20  11:12:30","46","4,15","733","7,5","19,6","=","45","-2","0,1","13,6","0,7","125,8","0,1","87660","0,1","0,2","7,7","0,3","0,853","303","617,2","33440","243,2","1","22520","20","1,1","102","0,2","1,7","0,5","0,5","1","0,1","0,3","3"
"PIB-3","2011-10-03  09:54:39",,,"650","7,2","12,3","=","36","0","0,1","37,1","0,6","116,2","0,1","66100","0,1","0,2","11,2","0,3","0,657","678","6268","23700","419","1","20960","20","0,9","193","0,2","4,1","0,5","0,5","1","0,1","0,2","3"
"PIB-3","2011-10-18  10:02:26","61","6,55","823","7,7","9,8","<","10","-2","0,1","307","0,6","157,1","0,1","92060","0,1","0,5","7,4","1,3","0,53","766,6","3036","29580","611","1,5","22700","33,6","1,7","48","0,3","12,9","0,5","0,5","1","0,5","0,9","3"
"PIB-3","2011-11-14  10:05:51","43","5,21","822","8","6,5","<","10","1","0,1","8,6","0,8","112,6","0,1","93620","0,1","0,2","5","0,5","0,5","294,4","2954","32020","120,4","1","25040","20","1","30","0,2","1,2","0,5","0,5","1","0,4","0,2","5,2"
"PIN-0.0","2011-05-03  15:37:56","110","11,97","1178","7,6","11,3","=","360","0","0,1","1337,2","0,8","70,6","0,114","159988","0,107","1,5","6,2","3,6","8,112","2446","15412","32200","172,8","1,7","82160","20","5,3","162","12,3",,"0,5","2,1","1","1,4","4","40,9"
"PIN-0.0","2011-06-13  14:51:35","99","10","964","8,3","14,8","=","1400","0","0,1","187,8","0,5","41,1","0,1","90460","0,1","0,3","7","0,6","1,919","344","13194","22260","22,3","2,3","80160","20","2,1","31","0,6","9,3","0,5","0,5","1","0,7","0,9","3,3"
"PIN-0.0","2011-09-06  13:36:53","97","9,32","1090","8,2","17,3","=","330","0","0,1","90,1","0,4","51","0,1","114864","0,1","0,2","6,9","0,3","1,707","168,9","11714","24540","9,9","1,9","78080","20","1,6","20","0,3","3,6","0,5","0,5","1","0,9","0,7","3"
"PIN-0.0","2011-09-12  14:50:52","96","8,75","1359","8,1","19,5","=","530","-2","0,1","51,8","0,5","52,4","0,1","108352","0,1","0,2","7,3","0,3","1,997","134","13732","33420","17,6","2,5","113984","20","1,6","12","0,3","6,5","0,5","0,6","1,2","1,3","0,7","3"
"PIN-0.0","2011-10-24  13:22:24","96","10,96","1162","8,1","9,4","=","18","1","0,1","46,8","0,4","51,5","0,1","134044","0,1","0,2","5,7","0,4","1,272","139,2","11408","30460","11","1,8","86180","20","1,4","14","0,2","2,4","0,5","0,5","1","1,3","0,6","3,2"
"PIN-0.0","2011-11-09  13:38:47","82","9,39","1358","8","9,2","<","10","-1","0,1","123,3","0,4","53,6","0,1","134488","0,1","0,2","6,5","0,8","1,777","349,4","17496","40960","25,6","1,5","112360","20","1,7","26","0,8","7,7","0,5","0,5","1","1,3","0,6","3,3"
"PIN-1.6","2011-05-03  15:27:24","114","12,7","1302","7,7","10,5","=","36","0","0,1","309,2","0,4","56,4","0,1","160466","0,1","0,5","5,8","0,7","2,354","671,4","16870","33900","134,4","2,2","86180","20","3,3","39","0,7","27,9","0,5","2,8","1","1,2","1,2","6,4"
"PIN-1.6","2011-06-13  14:42:10","98","9,87","1039","8","14,7","=","450","0","0,1","66,8","0,4","41,6","0,1","94800","0,1","0,2","6,5","0,5","1,735","193,1","13112","21460","38,9","2,8","84520","20","2,1","20","0,2","2,4","0,5","0,5","1","0,7","0,6","3"
"PIN-1.6","2011-07-18  14:06:09","91","7,81","1482","8","22,8","=","420","1","0,1","266","0,8","72,4","0,1","132638","0,1","0,3","7,5","0,5","1,955","625,6","21820","44700","108,2","2,4","113390","20","3,2","19","0,5","80,3","0,5","0,5","1","0,7","1,4","3,7"
"PIN-1.6","2011-09-06  13:29:44","93","8,85","1154","8","17,4","=","210","0","0,1","76,3","0,4","53,6","0,1","120822","0,1","0,2","7","0,4","1,477","217,4","12074","25320","46,8","2,3","88680","20","1,8","19","0,2","3,1","0,5","0,5","1","0,9","0,7","3"
"PIN-1.6","2011-09-12  14:40:02","99","9,23","1535","8","18,7","=","300","-2","0,1","21,5","0,3","60,5","0,1","132550","0,1","0,2","6,9","0,3","1,425","145,2","15054","37120","40,2","1,6","118692","20","2","189","0,2",,"0,5","0,5","1","0,9","0,5","3"
"PIN-1.6","2011-10-24  13:08:24","99","11,38","1260","8","8,9","=","54","1","0,1","372,2","0,4","57,5","0,1","146140","0,1","0,4","5,6","1","1,697","602,2","11628","31080","79,8","1,7","91860","20","2,2","23","0,8","13,9","0,5","0,5","1","1,3","1,2","4,2"
"PIN-1.6","2011-11-09  13:25:43","95","10,94","1454","7,9","8,9","<","10","-1","0,1","34","0,3","60,9","0,1","156438","0,1","0,2","6,2","0,5","1,772","187,2","19718","43200","36,8","1,9","116400","20","1,9","9","0,2","1,5","0,5","0,5","1","1,2","0,4","5,7"
"SMI-0.8","2011-05-10  11:14:12",,,"2394","8,2","13,1","<","10","1","0,1","40","0,2","62","0,1","154290","0,1","0,4","3,8","0,3","1,36","586","9976","40500","80","5,6","250754","113,2","2,6","14","0,3","4,8","0,5","0,5","1","1","0,6","5,9"
"SMI-0.8","2011-06-08  09:49:04",,,"2305","8","16,8","=","910","1","0,1","31,6","0,3","57","0,1","167098","0,1","0,3","3,3","0,3","1,429","537,6","9622","43600","93","6,4","237590","89,8","2,4","23","0,3","3,1","0,5","0,5","1","0,9","0,5","5,8"
"SMI-0.8","2011-06-27  11:07:30","113","10,5","2171","8","18,7","=","320","-2","0,1","173,7","0,4","69,4","0,1","160808","0,1","0,5","3,4","0,6","2,676","825,6","10550","41340","72,1","5,4","234626","183,9","2,8","34","1,4","15,8","0,5","0,5","1","0,9","1,4","16"
"SMI-0.8","2011-08-29  10:35:41","90","8,82","1098","7,9","16,7","=","550","0","0,1","249","0,6","41,8","0,1","71660","0,158","0,4","4,2","1","3,164","440","5852","14536","26,5","3,8",,"168,2","2,2","44","0,8","5,4","0,5","0,5","1","0,8","1,3","22"
"SMI-0.8","2011-09-19  09:45:20","92","9,64","2262","7,4","13","=","27","1","0,1","230,2","0,2","75,3","0,1","171182","0,1","0,4","3,4","1","1,473","667,6","10510","44660","64,1","11,6","260556","20","2,5","31","0,8","20,8","0,5","0,5","1","0,9","1","11,3"
"SMI-0.8","2011-11-07  10:39:01","92","10,8","2294","7,8","8","<","10","1","0,1","184,4","0,4","60,5","0,1","153322","0,1","0,3","3,1","1","2,806","648","7986","40140","62,4","6,9","212658","20","2","31","1,5","17,9","0,5","0,5","1","0,6","1","14,6"
"SMI-0.8","2011-11-21  10:19:29","96","12,24","2276","7,8","4,6","<","10","1","0,1","61","0,3","67,3","0,1","173784","0,1","0,2","3,3","0,6","1,4","285,8","9036","44960","63,3","4","234642","20","1,8","12","0,5","8,1","0,5","0,5","1","0,6","0,6","16,1"
"TER-0.0","2011-05-10  13:42:17","106","11,06","147","8,6","12,4","<","10","1","0,1","461,2","0,3","20,4","0,1","13998","0,1","0,2","4,2","0,9","1,935","505","1001","3288","17,7","1","8134","26,7","1","29","0,5","6,5","0,5","0,5","1","0,1","1,1","5,4"
"TER-0.0","2011-06-08  11:19:50",,,"1044","8,1","16,2","<","10","1","0,1","149","0,5","42,4","0,1","72160","0,1","0,2","3","0,4","2,702","188,4","3526","18236","10,7","1,9",,"82,8","2","79","0,4","4","0,5","0,5","1","1","1,1","13,6"
"TER-0.0","2011-08-29  12:00:48","103","9,77","987","8,2","17,7","=","730","0","0,1","791,6","0,5","49,1","0,1","76020","0,1","0,5","3,2","3,5","3,32","917,4","3994","22680","19,2","3,9","72180","20","2,9","54","0,8","15,7","0,5","0,5","1","2,1","2,4","12,8"
